policy_id,customer_id,policy_type,add_on_cover,vehicle_model,vehicle_make,vehicle_type,fuel_type,vehicle_year,idv,premium_amount
3697,479,Third Party,No Add-on,XUV700,Mahindra,SUV,Diesel,2020,521977,28191
3698,1244,Comprehensive,No Add-on,Amaze,Honda,Sedan,Electric,2023,901844,20424
3699,1993,Comprehensive,Return to Invoice,City,Honda,Sedan,Petrol,2019,853171,12825
3700,2575,Comprehensive,Engine Protect,Venue,Hyundai,Compact SUV,Petrol,2014,821108,59612
3701,2282,Own Damage,Zero Depreciation,WagonR,Maruti Suzuki,Hatchback,Petrol,2019,1439891,58703
3702,292,Own Damage,Zero Depreciation,Nexon,Tata,Compact SUV,CNG,2021,1479131,17458
3703,1185,Own Damage,Return to Invoice,XUV700,Mahindra,SUV,Petrol,2021,1637165,14984
3704,646,Third Party,No Add-on,Safari,Tata,Compact SUV,CNG,2015,1590584,14152
3705,2593,Comprehensive,Return to Invoice,i20,Hyundai,Compact SUV,Petrol,2022,1232671,44475
3706,1162,Comprehensive,Consumables Cover,Kiger,Renault,Compact SUV,Diesel,2017,522889,26026
3707,1844,Third Party,No Add-on,Swift,Maruti Suzuki,Hatchback,Diesel,2021,467434,44975
3708,680,Third Party,Engine Protect,Creta,Hyundai,Compact SUV,Petrol,2014,270871,39127
3709,2759,Comprehensive,No Add-on,Astor,MG,SUV,CNG,2016,1628287,21491
3710,592,Comprehensive,Consumables Cover,Creta,Hyundai,Compact SUV,CNG,2019,1082286,5841
3711,443,Comprehensive,Roadside Assistance,Slavia,Skoda,Sedan,CNG,2024,1540987,19156
3712,2203,Third Party,Return to Invoice,Scorpio,Mahindra,SUV,Electric,2014,881873,43492
3713,1075,Own Damage,Engine Protect,Amaze,Honda,Sedan,Electric,2024,1851528,51100
3714,1722,Comprehensive,Zero Depreciation,Safari,Tata,Compact SUV,Hybrid,2019,788190,52862
3715,1199,Own Damage,Zero Depreciation,Fortuner,Toyota,MUV,Petrol,2019,420559,4049
3716,2645,Own Damage,Return to Invoice,Baleno,Maruti Suzuki,Hatchback,Petrol,2019,169699,6284
3717,713,Comprehensive,No Add-on,Fortuner,Toyota,MUV,Petrol,2025,612059,57845
3718,1555,Comprehensive,Roadside Assistance,Creta,Hyundai,Compact SUV,Diesel,2024,1340449,49583
3719,1425,Comprehensive,Engine Protect,Safari,Tata,Compact SUV,CNG,2021,1988449,13386
3720,1951,Own Damage,Roadside Assistance,Astor,MG,SUV,Electric,2015,1836941,14373
3721,2648,Third Party,Roadside Assistance,Seltos,Kia,Compact SUV,Petrol,2017,1917350,6351
3722,423,Third Party,Zero Depreciation,Harrier,Tata,Compact SUV,CNG,2022,1936661,44001
3723,1669,Third Party,No Add-on,Creta,Hyundai,Compact SUV,Diesel,2017,281138,24462
3724,2221,Third Party,Roadside Assistance,WagonR,Maruti Suzuki,Hatchback,Petrol,2016,1574136,50234
3725,1020,Comprehensive,Consumables Cover,Venue,Hyundai,Compact SUV,Petrol,2019,1505130,37309
3726,1201,Third Party,Zero Depreciation,Magnite,Nissan,Compact SUV,Petrol,2017,444553,7361
3727,2345,Third Party,Return to Invoice,Seltos,Kia,Compact SUV,Petrol,2017,405747,52854
3728,881,Third Party,Roadside Assistance,Nexon,Tata,Compact SUV,Petrol,2018,755217,57673
3729,2000,Comprehensive,Consumables Cover,i20,Hyundai,Compact SUV,Petrol,2017,1146441,23996
3730,2521,Comprehensive,Engine Protect,Baleno,Maruti Suzuki,Hatchback,Electric,2022,1153999,40276
3731,341,Comprehensive,Engine Protect,i20,Hyundai,Compact SUV,Petrol,2020,782070,19498
3732,2817,Comprehensive,Roadside Assistance,Kushaq,Skoda,Sedan,CNG,2018,695621,6366
3733,2339,Own Damage,Engine Protect,Amaze,Honda,Sedan,Hybrid,2017,1864517,3706
3734,388,Own Damage,Zero Depreciation,Kiger,Renault,Compact SUV,Electric,2019,841038,9175
3735,568,Third Party,Engine Protect,Punch,Tata,Compact SUV,Petrol,2022,1702511,55067
3736,1244,Own Damage,No Add-on,Punch,Tata,Compact SUV,Diesel,2023,940135,46464
3737,1560,Third Party,No Add-on,Punch,Tata,Compact SUV,Hybrid,2022,749579,16654
3738,1432,Own Damage,Engine Protect,WagonR,Maruti Suzuki,Hatchback,CNG,2025,1141030,29050
3739,1953,Own Damage,No Add-on,Amaze,Honda,Sedan,Petrol,2024,1958458,56802
3740,34,Own Damage,Return to Invoice,Seltos,Kia,Compact SUV,Hybrid,2019,819081,22744
3741,1951,Comprehensive,Roadside Assistance,Harrier,Tata,Compact SUV,Petrol,2016,1756794,26242
3742,2082,Own Damage,Roadside Assistance,Seltos,Kia,Compact SUV,Petrol,2020,1449287,22820
3743,2865,Third Party,Engine Protect,Punch,Tata,Compact SUV,Petrol,2025,1773915,35244
3744,1928,Own Damage,Consumables Cover,City,Honda,Sedan,Petrol,2018,449131,15821
3745,277,Comprehensive,Roadside Assistance,Creta,Hyundai,Compact SUV,Hybrid,2024,1097047,15080
3746,2162,Comprehensive,No Add-on,Fortuner,Toyota,MUV,Petrol,2016,1498004,15967
3747,313,Comprehensive,Consumables Cover,i20,Hyundai,Compact SUV,Hybrid,2017,1141798,58398
3748,1243,Third Party,Engine Protect,WagonR,Maruti Suzuki,Hatchback,CNG,2017,690636,21199
3749,1984,Third Party,Consumables Cover,WagonR,Maruti Suzuki,Hatchback,CNG,2017,1668945,26499
3750,448,Own Damage,Roadside Assistance,Safari,Tata,Compact SUV,Petrol,2014,1058289,44397
3751,568,Comprehensive,Roadside Assistance,Nexon,Tata,Compact SUV,Electric,2019,775046,16987
3752,2079,Third Party,Zero Depreciation,XUV700,Mahindra,SUV,Petrol,2025,1092321,54823
3753,2207,Own Damage,Return to Invoice,Astor,MG,SUV,Diesel,2018,553812,54945
3754,386,Comprehensive,No Add-on,Astor,MG,SUV,Petrol,2014,112136,23951
3755,1166,Third Party,No Add-on,Amaze,Honda,Sedan,Electric,2019,1782476,38776
3756,1333,Comprehensive,Roadside Assistance,City,Honda,Sedan,CNG,2021,1699707,9858
3757,2656,Comprehensive,Zero Depreciation,Amaze,Honda,Sedan,CNG,2025,1834049,15454
3758,1002,Third Party,Consumables Cover,Kiger,Renault,Compact SUV,Petrol,2020,101433,26826
3759,414,Comprehensive,Roadside Assistance,Kiger,Renault,Compact SUV,Petrol,2022,1867433,44622
3760,2647,Own Damage,Consumables Cover,Fortuner,Toyota,MUV,Diesel,2016,843899,50851
3761,2997,Own Damage,Return to Invoice,Venue,Hyundai,Compact SUV,Petrol,2024,132611,58904
3762,892,Third Party,Zero Depreciation,Baleno,Maruti Suzuki,Hatchback,Diesel,2023,1381509,59156
3763,1726,Comprehensive,Zero Depreciation,Seltos,Kia,Compact SUV,Electric,2016,1628912,6578
3764,627,Own Damage,Return to Invoice,Baleno,Maruti Suzuki,Hatchback,CNG,2014,1451331,24458
3765,966,Comprehensive,Zero Depreciation,Seltos,Kia,Compact SUV,CNG,2019,1136236,29610
3766,2016,Third Party,Consumables Cover,Punch,Tata,Compact SUV,Petrol,2018,1942742,41156
3767,2456,Own Damage,Engine Protect,Magnite,Nissan,Compact SUV,Electric,2017,573947,12347
3768,1150,Third Party,Engine Protect,Scorpio,Mahindra,SUV,Hybrid,2025,1638038,12324
3769,2257,Own Damage,Zero Depreciation,Venue,Hyundai,Compact SUV,Hybrid,2022,852856,59997
3770,432,Comprehensive,Roadside Assistance,Fortuner,Toyota,MUV,Petrol,2022,1537606,5875
3771,412,Third Party,Roadside Assistance,i20,Hyundai,Compact SUV,Hybrid,2017,415418,9288
3772,2281,Own Damage,Return to Invoice,Seltos,Kia,Compact SUV,CNG,2015,134777,5839
3773,2351,Third Party,No Add-on,Harrier,Tata,Compact SUV,Petrol,2018,1395094,15268
3774,1605,Comprehensive,No Add-on,Creta,Hyundai,Compact SUV,Electric,2019,627320,19741
3775,1773,Third Party,Consumables Cover,Harrier,Tata,Compact SUV,CNG,2020,1902282,26321
3776,1116,Comprehensive,Consumables Cover,Harrier,Tata,Compact SUV,Electric,2021,1121873,8069
3777,858,Own Damage,Return to Invoice,Kushaq,Skoda,Sedan,Petrol,2025,906904,36128
3778,1577,Comprehensive,Roadside Assistance,Creta,Hyundai,Compact SUV,CNG,2021,327211,51991
3779,1550,Comprehensive,Engine Protect,Harrier,Tata,Compact SUV,Hybrid,2020,890917,59026
3780,1727,Comprehensive,No Add-on,Slavia,Skoda,Sedan,Hybrid,2018,588934,15108
3781,1043,Comprehensive,Roadside Assistance,Astor,MG,SUV,CNG,2019,1331856,54812
3782,1831,Comprehensive,Zero Depreciation,WagonR,Maruti Suzuki,Hatchback,Hybrid,2021,1507167,16476
3783,281,Comprehensive,Zero Depreciation,WagonR,Maruti Suzuki,Hatchback,Diesel,2015,1331049,20780
3784,2734,Third Party,Consumables Cover,Innova,Toyota,MUV,Diesel,2023,1155053,10787
3785,2135,Comprehensive,No Add-on,Nexon,Tata,Compact SUV,CNG,2025,1706728,19569
3786,902,Comprehensive,Return to Invoice,XUV700,Mahindra,SUV,Electric,2020,1278126,52220
3787,2492,Own Damage,Return to Invoice,Harrier,Tata,Compact SUV,Petrol,2023,495658,28377
3788,1958,Third Party,Engine Protect,Safari,Tata,Compact SUV,Petrol,2022,956145,59316
3789,2268,Comprehensive,Roadside Assistance,Innova,Toyota,MUV,Petrol,2025,825575,54674
3790,1531,Own Damage,Engine Protect,Nexon,Tata,Compact SUV,Electric,2020,867687,58580
3791,1750,Comprehensive,No Add-on,Kushaq,Skoda,Sedan,Diesel,2019,1675372,3899
3792,1821,Comprehensive,Consumables Cover,Seltos,Kia,Compact SUV,Petrol,2018,1129019,22215
3793,1349,Own Damage,Engine Protect,WagonR,Maruti Suzuki,Hatchback,Electric,2023,1485082,59023
3794,2870,Third Party,Return to Invoice,Magnite,Nissan,Compact SUV,Electric,2021,1850042,14633
3795,2223,Own Damage,Roadside Assistance,Slavia,Skoda,Sedan,Petrol,2022,917175,17333
3796,1711,Comprehensive,Roadside Assistance,Slavia,Skoda,Sedan,CNG,2018,1501771,31918
3797,2518,Third Party,Zero Depreciation,WagonR,Maruti Suzuki,Hatchback,Petrol,2024,1059958,58430
3798,1257,Own Damage,Zero Depreciation,Fortuner,Toyota,MUV,Petrol,2020,786822,39115
3799,2087,Third Party,Roadside Assistance,WagonR,Maruti Suzuki,Hatchback,Petrol,2023,1749511,27188
3800,875,Third Party,Engine Protect,Creta,Hyundai,Compact SUV,Diesel,2020,1884102,38385
3801,754,Third Party,Zero Depreciation,Amaze,Honda,Sedan,Electric,2014,243426,13299
3802,2599,Third Party,Consumables Cover,XUV700,Mahindra,SUV,Petrol,2018,1231751,54355
3803,2584,Comprehensive,Roadside Assistance,Baleno,Maruti Suzuki,Hatchback,CNG,2018,1645729,49771
3804,892,Third Party,Zero Depreciation,Kushaq,Skoda,Sedan,Petrol,2020,1147465,28193
3805,2137,Third Party,Engine Protect,Venue,Hyundai,Compact SUV,Diesel,2016,1467707,31284
3806,2261,Comprehensive,Engine Protect,Seltos,Kia,Compact SUV,Hybrid,2019,901775,43824
3807,1141,Third Party,Return to Invoice,i20,Hyundai,Compact SUV,Petrol,2019,837777,26459
3808,2479,Third Party,Consumables Cover,Nexon,Tata,Compact SUV,Electric,2020,1202214,56901
3809,2721,Third Party,No Add-on,Swift,Maruti Suzuki,Hatchback,CNG,2025,232104,39739
3810,804,Third Party,Zero Depreciation,Magnite,Nissan,Compact SUV,CNG,2016,1430175,59083
3811,2612,Comprehensive,No Add-on,Amaze,Honda,Sedan,Petrol,2021,108490,34924
3812,860,Own Damage,No Add-on,WagonR,Maruti Suzuki,Hatchback,Electric,2021,266866,21743
3813,1650,Own Damage,Engine Protect,Baleno,Maruti Suzuki,Hatchback,Hybrid,2014,756262,42906
3814,139,Own Damage,Zero Depreciation,Innova,Toyota,MUV,CNG,2021,1372372,32913
3815,2396,Third Party,Roadside Assistance,Safari,Tata,Compact SUV,Petrol,2017,1144166,31559
3816,820,Comprehensive,Zero Depreciation,Scorpio,Mahindra,SUV,Electric,2014,607987,53128
3817,472,Own Damage,Zero Depreciation,Amaze,Honda,Sedan,Petrol,2017,1321473,30632
3818,1929,Third Party,Engine Protect,Venue,Hyundai,Compact SUV,Petrol,2024,395150,23490
3819,1667,Own Damage,Engine Protect,Fortuner,Toyota,MUV,Hybrid,2014,488289,39462
3820,2787,Comprehensive,Roadside Assistance,Punch,Tata,Compact SUV,Petrol,2015,288806,6476
3821,1087,Comprehensive,Return to Invoice,Punch,Tata,Compact SUV,Electric,2015,1126687,41415
3822,2075,Own Damage,Zero Depreciation,Venue,Hyundai,Compact SUV,Hybrid,2017,1204280,6622
3823,2854,Comprehensive,Engine Protect,Seltos,Kia,Compact SUV,Diesel,2017,960619,10906
3824,624,Third Party,Engine Protect,Magnite,Nissan,Compact SUV,CNG,2018,709592,6692
3825,316,Own Damage,Consumables Cover,Magnite,Nissan,Compact SUV,CNG,2024,487297,9498
3826,357,Third Party,Roadside Assistance,WagonR,Maruti Suzuki,Hatchback,CNG,2014,1466711,40681
3827,531,Comprehensive,Return to Invoice,Nexon,Tata,Compact SUV,Diesel,2015,456724,5821
3828,333,Own Damage,Consumables Cover,Fortuner,Toyota,MUV,Petrol,2021,555456,43921
3829,1251,Comprehensive,Roadside Assistance,Innova,Toyota,MUV,Electric,2024,537745,43040
3830,175,Third Party,No Add-on,Kushaq,Skoda,Sedan,Petrol,2016,1139040,21839
3831,2142,Third Party,Zero Depreciation,Nexon,Tata,Compact SUV,Petrol,2018,903880,14048
3832,2229,Third Party,Engine Protect,Scorpio,Mahindra,SUV,Electric,2019,251325,52565
3833,1782,Comprehensive,Consumables Cover,Amaze,Honda,Sedan,Diesel,2025,1282906,21654
3834,940,Third Party,Engine Protect,Amaze,Honda,Sedan,Petrol,2018,895812,30958
3835,1826,Own Damage,No Add-on,Creta,Hyundai,Compact SUV,Petrol,2025,1725513,14174
3836,1240,Third Party,Roadside Assistance,Creta,Hyundai,Compact SUV,Electric,2019,1067858,7183
3837,848,Third Party,No Add-on,Venue,Hyundai,Compact SUV,Petrol,2021,1898175,51766
3838,1414,Own Damage,Roadside Assistance,Seltos,Kia,Compact SUV,Electric,2025,98321,21215
3839,1230,Comprehensive,Consumables Cover,Punch,Tata,Compact SUV,Petrol,2018,1250033,35992
3840,153,Comprehensive,Zero Depreciation,Venue,Hyundai,Compact SUV,Petrol,2024,652266,33163
3841,204,Own Damage,Roadside Assistance,i20,Hyundai,Compact SUV,Petrol,2025,1417278,32788
3842,2849,Own Damage,Roadside Assistance,City,Honda,Sedan,Petrol,2023,811118,57749
3843,978,Third Party,Engine Protect,Kiger,Renault,Compact SUV,Petrol,2022,1677472,23489
3844,2690,Own Damage,Zero Depreciation,Punch,Tata,Compact SUV,Diesel,2017,1387460,35032
3845,1712,Own Damage,Consumables Cover,Innova,Toyota,MUV,Hybrid,2018,1666330,3284
3846,1931,Third Party,Return to Invoice,Baleno,Maruti Suzuki,Hatchback,Petrol,2020,1483948,43958
3847,1102,Own Damage,Roadside Assistance,Amaze,Honda,Sedan,Diesel,2015,661245,59418
3848,2542,Comprehensive,Consumables Cover,City,Honda,Sedan,CNG,2021,874081,8066
3849,2024,Comprehensive,Consumables Cover,Nexon,Tata,Compact SUV,Electric,2015,1922187,12604
3850,781,Own Damage,No Add-on,Kushaq,Skoda,Sedan,Petrol,2016,516060,16811
3851,682,Own Damage,No Add-on,Innova,Toyota,MUV,Petrol,2022,1972622,22108
3852,1275,Third Party,Zero Depreciation,Safari,Tata,Compact SUV,Diesel,2024,1489330,11826
3853,1823,Own Damage,No Add-on,Amaze,Honda,Sedan,Petrol,2019,1921221,50451
3854,284,Third Party,Consumables Cover,Amaze,Honda,Sedan,Petrol,2016,1362738,7027
3855,1697,Third Party,Consumables Cover,Sonet,Kia,Compact SUV,Hybrid,2023,493409,49446
3856,1431,Own Damage,Consumables Cover,Magnite,Nissan,Compact SUV,Petrol,2016,396965,20482
3857,2080,Own Damage,Roadside Assistance,Punch,Tata,Compact SUV,Petrol,2025,403808,28427
3858,465,Comprehensive,No Add-on,Nexon,Tata,Compact SUV,Hybrid,2020,1329891,10979
3859,337,Comprehensive,Roadside Assistance,Swift,Maruti Suzuki,Hatchback,Diesel,2021,1333131,12620
3860,748,Comprehensive,Return to Invoice,XUV700,Mahindra,SUV,Petrol,2014,1293965,24030
3861,280,Own Damage,Return to Invoice,Magnite,Nissan,Compact SUV,CNG,2025,1865162,20447
3862,35,Third Party,Zero Depreciation,Seltos,Kia,Compact SUV,Hybrid,2021,499320,27191
3863,1307,Own Damage,Engine Protect,Fortuner,Toyota,MUV,Petrol,2017,1764649,18742
3864,2652,Own Damage,Zero Depreciation,Sonet,Kia,Compact SUV,Diesel,2015,1973702,40725
3865,1387,Own Damage,Return to Invoice,i20,Hyundai,Compact SUV,Petrol,2021,166811,21673
3866,1026,Third Party,No Add-on,Venue,Hyundai,Compact SUV,Petrol,2022,466263,56820
3867,2732,Comprehensive,No Add-on,Fortuner,Toyota,MUV,Petrol,2018,1068326,27374
3868,2185,Comprehensive,Return to Invoice,Scorpio,Mahindra,SUV,Electric,2022,433063,47093
3869,1657,Comprehensive,No Add-on,Kiger,Renault,Compact SUV,Hybrid,2014,370033,30216
3870,164,Third Party,No Add-on,City,Honda,Sedan,Petrol,2021,1772942,31703
3871,30,Own Damage,Zero Depreciation,Kiger,Renault,Compact SUV,Electric,2023,113769,9640
3872,1648,Third Party,No Add-on,Swift,Maruti Suzuki,Hatchback,Electric,2023,1002714,28296
3873,775,Third Party,Roadside Assistance,Harrier,Tata,Compact SUV,Electric,2014,1621939,14635
3874,1956,Comprehensive,Roadside Assistance,Nexon,Tata,Compact SUV,Electric,2022,403592,17736
3875,2601,Comprehensive,Zero Depreciation,Harrier,Tata,Compact SUV,Electric,2020,420628,6423
3876,146,Third Party,Roadside Assistance,Punch,Tata,Compact SUV,Diesel,2014,1400814,58314
3877,2014,Own Damage,Roadside Assistance,Safari,Tata,Compact SUV,Electric,2022,943432,10348
3878,463,Comprehensive,Zero Depreciation,Fortuner,Toyota,MUV,Hybrid,2025,967738,42661
3879,1132,Third Party,Engine Protect,Scorpio,Mahindra,SUV,Hybrid,2025,158304,44576
3880,357,Own Damage,Roadside Assistance,Sonet,Kia,Compact SUV,Petrol,2021,644312,50494
3881,2090,Comprehensive,Engine Protect,Creta,Hyundai,Compact SUV,CNG,2021,301352,13695
3882,2081,Third Party,Roadside Assistance,Kushaq,Skoda,Sedan,Electric,2021,1828101,18766
3883,1560,Third Party,Zero Depreciation,Punch,Tata,Compact SUV,Petrol,2025,1052093,10093
3884,1987,Own Damage,Roadside Assistance,Amaze,Honda,Sedan,Petrol,2015,1117908,58918
3885,1066,Comprehensive,Return to Invoice,i20,Hyundai,Compact SUV,Diesel,2024,900350,33421
3886,471,Third Party,Roadside Assistance,Sonet,Kia,Compact SUV,CNG,2016,447053,8552
3887,688,Third Party,Return to Invoice,Sonet,Kia,Compact SUV,CNG,2021,457335,3506
3888,904,Own Damage,No Add-on,i20,Hyundai,Compact SUV,Petrol,2025,1377586,52166
3889,488,Comprehensive,Engine Protect,Nexon,Tata,Compact SUV,Diesel,2023,233503,32113
3890,2063,Comprehensive,No Add-on,Slavia,Skoda,Sedan,Electric,2015,1386768,32395
3891,2980,Third Party,Roadside Assistance,Safari,Tata,Compact SUV,CNG,2016,1557493,47932
3892,455,Third Party,Zero Depreciation,Creta,Hyundai,Compact SUV,Petrol,2018,320409,45864
3893,90,Comprehensive,Roadside Assistance,Amaze,Honda,Sedan,Diesel,2024,475267,28970
3894,2080,Own Damage,Roadside Assistance,Magnite,Nissan,Compact SUV,Diesel,2019,758007,49610
3895,2353,Comprehensive,Engine Protect,Kushaq,Skoda,Sedan,Petrol,2025,1254430,40025
3896,286,Third Party,Return to Invoice,City,Honda,Sedan,Hybrid,2020,279215,44305
3897,254,Third Party,No Add-on,Seltos,Kia,Compact SUV,Hybrid,2019,1618192,23861
3898,1774,Own Damage,Return to Invoice,Amaze,Honda,Sedan,Petrol,2018,1845256,11177
3899,2160,Comprehensive,Zero Depreciation,Harrier,Tata,Compact SUV,Electric,2017,1651282,55099
3900,178,Third Party,Engine Protect,Punch,Tata,Compact SUV,Electric,2016,117423,29595
3901,351,Third Party,Engine Protect,Punch,Tata,Compact SUV,Petrol,2014,1497126,47003
3902,1212,Comprehensive,Return to Invoice,Creta,Hyundai,Compact SUV,Electric,2015,526192,43320
3903,2438,Comprehensive,Return to Invoice,Sonet,Kia,Compact SUV,Petrol,2023,1509189,18538
3904,1961,Own Damage,No Add-on,Scorpio,Mahindra,SUV,Petrol,2020,1290381,42587
3905,2435,Own Damage,Zero Depreciation,Seltos,Kia,Compact SUV,Diesel,2017,603610,51459
3906,235,Own Damage,Consumables Cover,Sonet,Kia,Compact SUV,Diesel,2020,97754,14444
3907,1605,Own Damage,No Add-on,Fortuner,Toyota,MUV,Electric,2025,1412180,32649
3908,722,Third Party,Roadside Assistance,City,Honda,Sedan,Petrol,2020,1594682,11951
3909,716,Own Damage,Consumables Cover,Scorpio,Mahindra,SUV,Petrol,2017,512747,22698
3910,2993,Comprehensive,Return to Invoice,Seltos,Kia,Compact SUV,Petrol,2017,1484177,55319
3911,873,Comprehensive,Zero Depreciation,Baleno,Maruti Suzuki,Hatchback,Petrol,2019,775417,43069
3912,2748,Own Damage,Engine Protect,Slavia,Skoda,Sedan,CNG,2025,1366561,8129
3913,1015,Own Damage,Return to Invoice,i20,Hyundai,Compact SUV,CNG,2024,916345,42821
3914,1157,Third Party,Consumables Cover,Scorpio,Mahindra,SUV,Electric,2017,1709424,42714
3915,1100,Comprehensive,Consumables Cover,Kushaq,Skoda,Sedan,Diesel,2019,1198958,39693
3916,1923,Comprehensive,Consumables Cover,Creta,Hyundai,Compact SUV,Petrol,2019,1739143,58317
3917,2639,Own Damage,No Add-on,Harrier,Tata,Compact SUV,CNG,2014,1370059,45827
3918,999,Comprehensive,Consumables Cover,Kushaq,Skoda,Sedan,Electric,2021,1097079,56616
3919,1179,Own Damage,No Add-on,Magnite,Nissan,Compact SUV,Diesel,2014,778367,45972
3920,1962,Comprehensive,Return to Invoice,WagonR,Maruti Suzuki,Hatchback,Hybrid,2024,1714099,32793
3921,1668,Third Party,Engine Protect,Harrier,Tata,Compact SUV,Electric,2023,833288,18352
3922,916,Comprehensive,Consumables Cover,Swift,Maruti Suzuki,Hatchback,Electric,2015,257884,46757
3923,1948,Own Damage,No Add-on,Creta,Hyundai,Compact SUV,Electric,2017,1476508,30273
3924,1064,Comprehensive,Engine Protect,Punch,Tata,Compact SUV,Petrol,2017,1650076,23994
3925,2055,Third Party,Engine Protect,WagonR,Maruti Suzuki,Hatchback,Petrol,2017,449895,24124
3926,1225,Third Party,Return to Invoice,Nexon,Tata,Compact SUV,Petrol,2021,1865846,11469
3927,495,Own Damage,Engine Protect,XUV700,Mahindra,SUV,CNG,2020,1162286,55782
3928,201,Third Party,Consumables Cover,Scorpio,Mahindra,SUV,Petrol,2022,878832,28264
3929,43,Own Damage,Consumables Cover,Fortuner,Toyota,MUV,Hybrid,2024,255295,11326
3930,1392,Comprehensive,Roadside Assistance,Creta,Hyundai,Compact SUV,Hybrid,2018,1126955,59647
